__time,joint1_position,joint2_position,joint3_position,joint4_position,joint5_position,joint6_position
1664545493.03084,-0.91796,1.686431,0.424692,-0.299126,0.819146,0.107379
1664545493.05066,-0.914368,1.679815,0.426659,-0.274583,0.808408,0.090505
1664545493.07058,-0.91061,1.673123,0.428688,-0.248505,0.79767,0.072097
1664545493.08169,-0.908705,1.669709,0.429734,-0.236233,0.791534,0.061359
1664545493.11086,-0.903052,1.65944,0.432829,-0.197884,0.777728,0.035282
1664545493.13033,-0.89918,1.652385,0.43492,-0.171806,0.765456,0.01534
1664545493.15035,-0.895257,1.645224,0.437053,-0.145728,0.756253,-0.003068
1664545493.17037,-0.891281,1.637894,0.439196,-0.118117,0.745515,-0.02301
1664545493.19074,-0.887275,1.630401,0.44138,-0.092039,0.733243,-0.041417
1664545493.21073,-0.883185,1.622813,0.443648,-0.064427,0.722505,-0.059825
1664545493.23104,-0.879034,1.615201,0.445936,-0.035282,0.711767,-0.081301
1664545493.25042,-0.874945,1.607539,0.448265,-0.00767,0.699495,-0.101243
1664545493.27068,-0.870762,1.599645,0.450657,0.019942,0.687223,-0.121184
1664545493.29058,-0.866559,1.591663,0.45311,0.049087,0.676486,-0.14266
1664545493.31084,-0.862325,1.583631,0.455605,0.078233,0.665748,-0.162602
1664545493.33059,-0.857997,1.575342,0.458121,0.105845,0.653476,-0.184078
1664545493.34049,-0.855771,1.571169,0.459384,0.121184,0.64734,-0.194816
1664545493.3606,-0.851433,1.562699,0.461931,0.15033,0.636602,-0.214757
1664545493.38048,-0.847033,1.554153,0.464509,0.177942,0.625864,-0.234699
1664545493.40068,-0.842602,1.545544,0.467169,0.205553,0.613592,-0.254641
1664545493.42098,-0.838068,1.536867,0.469861,0.233165,0.602854,-0.274583
1664545493.44105,-0.833451,1.528115,0.472522,0.259243,0.590583,-0.29299
1664545493.46074,-0.828854,1.519299,0.475182,0.286854,0.579845,-0.312932
1664545493.48075,-0.824164,1.510302,0.477915,0.312932,0.569107,-0.33134
1664545493.50109,-0.819485,1.501193,0.480617,0.33901,0.558369,-0.349748
1664545493.52063,-0.814816,1.492083,0.483299,0.366621,0.547631,-0.368155
1664545493.54208,-0.810105,1.483005,0.486115,0.394233,0.536893,-0.388097
1664545493.56069,-0.805405,1.473751,0.488889,0.417243,0.527689,-0.404971
1664545493.58086,-0.800819,1.464453,0.491695,0.441786,0.516952,-0.421845
1664545493.60114,-0.796232,1.455125,0.494501,0.467864,0.506214,-0.440253
1664545493.62101,-0.791687,1.445645,0.497223,0.493942,0.49701,-0.45866
1664545493.64072,-0.787112,1.436091,0.499905,0.518486,0.487806,-0.477068
1664545493.66092,-0.782577,1.42653,0.502627,0.541495,0.477068,-0.493942
1664545493.6907,-0.775817,1.412208,0.506831,0.578311,0.463262,-0.518486
1664545493.71009,-0.771593,1.402685,0.509636,0.601321,0.454058,-0.533825
1664545493.72964,-0.767131,1.393124,0.512442,0.625864,0.44332,-0.552233
1664545493.74094,-0.764905,1.3883,0.51386,0.638136,0.438719,-0.562971
1664545493.77002,-0.758258,1.373796,0.518043,0.671884,0.424913,-0.584447
1664545493.79011,-0.753807,1.364216,0.520848,0.694893,0.415709,-0.601321
1664545493.81022,-0.749355,1.354599,0.523623,0.717903,0.406505,-0.618194
1664545493.83007,-0.744924,1.344957,0.526449,0.742447,0.397301,-0.635068
1664545493.84996,-0.740576,1.335327,0.529317,0.763922,0.388097,-0.650408
1664545493.87037,-0.73629,1.325616,0.532123,0.785398,0.378893,-0.667282
1664545493.88995,-0.731952,1.315905,0.534907,0.808408,0.369689,-0.681087
1664545493.90985,-0.727604,1.306213,0.537651,0.829884,0.362019,-0.696427
1664545493.93017,-0.723338,1.296533,0.540405,0.851359,0.35435,-0.711767
1664545493.94988,-0.719146,1.286909,0.54319,0.871301,0.343612,-0.727107
1664545493.97032,-0.715015,1.277819,0.545933,0.891243,0.337476,-0.740913
1664545493.98994,-0.710936,1.268289,0.548646,0.912719,0.329806,-0.754719
1664545494.01013,-0.706919,1.258741,0.551348,0.93266,0.320602,-0.768524
1664545494.02988,-0.702902,1.249218,0.553988,0.951068,0.312932,-0.783864
1664545494.05023,-0.698968,1.239814,0.556638,0.969476,0.306796,-0.796136
1664545494.06988,-0.695106,1.230422,0.559257,0.989418,0.299126,-0.809942
1664545494.08983,-0.691203,1.221068,0.561876,1.007825,0.289922,-0.822214
1664545494.11015,-0.687383,1.211789,0.564475,1.024699,0.283786,-0.834486
1664545494.12997,-0.683594,1.202485,0.567136,1.043107,0.276117,-0.848291
1664545494.15017,-0.679898,1.193244,0.569776,1.059981,0.269981,-0.860563
1664545494.16999,-0.676223,1.184072,0.572353,1.076855,0.262311,-0.872835
1664545494.19038,-0.67261,1.174943,0.574849,1.093728,0.256175,-0.883573
1664545494.21007,-0.669059,1.165928,0.577333,1.110602,0.248505,-0.894311
1664545494.22992,-0.665497,1.157,0.579828,1.125942,0.243903,-0.906583
1664545494.25007,-0.662019,1.148122,0.582344,1.141282,0.237767,-0.917321
1664545494.27003,-0.658592,1.139345,0.584839,1.156622,0.231631,-0.928058
1664545494.29024,-0.655279,1.130642,0.587303,1.171961,0.225495,-0.938796
1664545494.3101,-0.651946,1.122021,0.589694,1.185767,0.219359,-0.948
1664545494.33033,-0.648654,1.113488,0.592086,1.199573,0.213223,-0.957204
1664545494.35009,-0.645527,1.105067,0.594415,1.211845,0.208621,-0.967942
1664545494.37002,-0.642431,1.096753,0.596693,1.225651,0.202485,-0.975612
1664545494.39045,-0.639357,1.088515,0.59896,1.237923,0.197884,-0.984816
1664545494.41058,-0.636396,1.080401,0.601165,1.250194,0.193282,-0.99402
1664545494.43031,-0.633507,1.072369,0.603329,1.262466,0.18868,-1.001689
1664545494.45041,-0.630619,1.064444,0.605462,1.274738,0.182544,-1.009359
1664545494.47034,-0.627782,1.056631,0.607563,1.28701,0.179476,-1.017029
1664545494.49,-0.625028,1.048931,0.609717,1.297748,0.174874,-1.026233
1664545494.51038,-0.622306,1.041363,0.611818,1.308486,0.170272,-1.033903
1664545494.53025,-0.619717,1.033919,0.613858,1.31769,0.16567,-1.040039
1664545494.55044,-0.617191,1.026577,0.615825,1.326893,0.162602,-1.046175
1664545494.57004,-0.614758,1.019365,0.617771,1.336097,0.159534,-1.052311
1664545494.59013,-0.61245,1.012254,0.619624,1.342233,0.156466,-1.058447
1664545494.61015,-0.610307,1.005287,0.621477,1.351437,0.153398,-1.063049
1664545494.63045,-0.608226,0.998477,0.623289,1.357573,0.15033,-1.069185
1664545494.65036,-0.60628,0.991811,0.625111,1.365243,0.147262,-1.073787
1664545494.67023,-0.60452,0.985282,0.626923,1.371379,0.144194,-1.078389
1664545494.69061,-0.602863,0.978886,0.628735,1.377515,0.14266,-1.08299
1664545494.71038,-0.601383,0.972627,0.630515,1.383651,0.139592,-1.086058
1664545494.73026,-0.600089,0.966512,0.632286,1.389787,0.136524,-1.09066
1664545494.75047,-0.598877,0.960535,0.634046,1.395923,0.13499,-1.095262
1664545494.77054,-0.597687,0.954677,0.635723,1.402058,0.131922,-1.099864
1664545494.79059,-0.596579,0.948932,0.637379,1.408194,0.130388,-1.102932
1664545494.81058,-0.595513,0.943337,0.638911,1.411262,0.12732,-1.106
1664545494.83033,-0.594322,0.937867,0.640392,1.415864,0.12732,-1.110602
1664545494.85041,-0.593069,0.932579,0.641852,1.422,0.124252,-1.11367
1664545494.87045,-0.591589,0.927417,0.643239,1.425068,0.122718,-1.115204
1664545494.89059,-0.589922,0.922467,0.644616,1.431204,0.121184,-1.119806
1664545494.9102,-0.588142,0.917643,0.645744,1.435806,0.118117,-1.122874
1664545494.93074,-0.586195,0.913007,0.6468,1.440408,0.116583,-1.124408
1664545494.95064,-0.584021,0.908546,0.647794,1.443476,0.116583,-1.127476
1664545494.97018,-0.581536,0.904229,0.648778,1.448078,0.113515,-1.12901
1664545494.99019,-0.578969,0.900113,0.649565,1.451146,0.113515,-1.130544
1664545495.01066,-0.57606,0.896166,0.650279,1.454214,0.111981,-1.133612
1664545495.03068,-0.572871,0.892394,0.651004,1.457282,0.110447,-1.133612
1664545495.05069,-0.569548,0.888817,0.651552,1.458816,0.110447,-1.135146
1664545495.07038,-0.565935,0.885408,0.651966,1.461884,0.108913,-1.135146
1664545495.09036,-0.562063,0.882213,0.65236,1.464952,0.107379,-1.138214
1664545495.11068,-0.55788,0.879156,0.65266,1.46802,0.105845,-1.138214
1664545495.13049,-0.55347,0.876299,0.652815,1.471088,0.105845,-1.141282
1664545495.15073,-0.548801,0.873555,0.652929,1.474156,0.104311,-1.142816
1664545495.17031,-0.543842,0.870936,0.65295,1.477224,0.102777,-1.14435
1664545495.19062,-0.538666,0.868442,0.65295,1.480291,0.101243,-1.145884
1664545495.21058,-0.533292,0.866049,0.65295,1.486427,0.099709,-1.148952
1664545495.23031,-0.527702,0.863793,0.65295,1.491029,0.098175,-1.15202
1664545495.25072,-0.521863,0.861601,0.652939,1.495631,0.096641,-1.153554
1664545495.27043,-0.515755,0.859521,0.652929,1.500233,0.095107,-1.156622
1664545495.2908,-0.509398,0.857597,0.652857,1.504835,0.092039,-1.15969
1664545495.31074,-0.502835,0.855749,0.652784,1.510971,0.090505,-1.164292
1664545495.33077,-0.49594,0.853995,0.652701,1.515573,0.087437,-1.167359
1664545495.35062,-0.488786,0.852353,0.652536,1.523243,0.085903,-1.168893
1664545495.37088,-0.481415,0.850806,0.652349,1.527845,0.084369,-1.171961
1664545495.39092,-0.473826,0.849321,0.652142,1.533981,0.081301,-1.176563
1664545495.40091,-0.469902,0.848619,0.651987,1.537049,0.081301,-1.178097
1664545495.43107,-0.457893,0.84662,0.651138,1.546253,0.078233,-1.182699
1664545495.44064,-0.453762,0.846013,0.650828,1.549321,0.075165,-1.185767
1664545495.4615,-0.445221,0.844854,0.649854,1.555457,0.073631,-1.188835
1664545495.48089,-0.436308,0.84372,0.648571,1.563126,0.070563,-1.191903
1664545495.50065,-0.427094,0.842673,0.646956,1.569262,0.067495,-1.196505
1664545495.52094,-0.417662,0.841702,0.645206,1.576932,0.064427,-1.201107
1664545495.54077,-0.408044,0.840794,0.643311,1.586136,0.062893,-1.205709
1664545495.56106,-0.398748,0.839973,0.641313,1.592272,0.061359,-1.208777
1664545495.58084,-0.388146,0.839209,0.639295,1.599942,0.061359,-1.211845
1664545495.60076,-0.377638,0.838469,0.637286,1.609146,0.056757,-1.217981
1664545495.62104,-0.367255,0.837786,0.635329,1.615282,0.052155,-1.222583
1664545495.64093,-0.355442,0.837179,0.633217,1.624486,0.047553,-1.225651
1664545495.66095,-0.344613,0.836646,0.631043,1.632156,0.042951,-1.230253
1664545495.69111,-0.327086,0.835957,0.627596,1.645961,0.039884,-1.237923
1664545495.70114,-0.321154,0.835757,0.626374,1.649029,0.03835,-1.240991
1664545495.72112,-0.308979,0.835381,0.623993,1.658233,0.033748,-1.244058
1664545495.74997,-0.290271,0.834917,0.620349,1.668971,0.03068,-1.251728
1664545495.77066,-0.277496,0.834673,0.617833,1.676641,0.027612,-1.254796
1664545495.78064,-0.270943,0.83456,0.61655,1.679709,0.026078,-1.257864
1664545495.81006,-0.250869,0.834259,0.612584,1.690447,0.021476,-1.262466
1664545495.83003,-0.237306,0.834109,0.609841,1.696583,0.018408,-1.265534
1664545495.85007,-0.223806,0.833977,0.607077,1.704253,0.016874,-1.270136
1664545495.86966,-0.210348,0.833889,0.60424,1.710389,0.01534,-1.274738
1664545495.88961,-0.196548,0.833821,0.601414,1.716525,0.010738,-1.277806
1664545495.91009,-0.182457,0.833783,0.598608,1.72266,0.009204,-1.280874
1664545495.92977,-0.168388,0.83377,0.595802,1.728796,0.00767,-1.285476
1664545495.95031,-0.154339,0.833758,0.593007,1.733398,0.004602,-1.28701
1664545495.97017,-0.140259,0.833752,0.590181,1.739534,0.003068,-1.290078
1664545495.99013,-0.126304,0.833764,0.587417,1.74567,0.001534,-1.293146
1664545496.01006,-0.112452,0.833783,0.584673,1.750272,-0.001534,-1.296214
1664545496.03025,-0.098527,0.833802,0.58193,1.754874,-0.003068,-1.297748
1664545496.05033,-0.084479,0.833839,0.579311,1.76101,-0.004602,-1.300816
1664545496.07016,-0.07044,0.833877,0.576743,1.764078,-0.006136,-1.303884
1664545496.09001,-0.056619,0.833927,0.574082,1.770214,-0.00767,-1.305418
1664545496.10986,-0.043109,0.833977,0.57137,1.774816,-0.010738,-1.308486
1664545496.13034,-0.029599,0.834046,0.56873,1.779418,-0.010738,-1.311554
1664545496.1502,-0.015943,0.834159,0.566142,1.78402,-0.013806,-1.314622
1664545496.17039,-0.002516,0.834322,0.563636,1.788622,-0.01534,-1.316156
1664545496.18091,0.004162,0.83441,0.562384,1.79169,-0.016874,-1.31769
1664545496.21048,0.023801,0.83461,0.558553,1.79936,-0.019942,-1.322291
1664545496.23007,0.036659,0.834723,0.555893,1.805495,-0.02301,-1.325359
1664545496.25053,0.049331,0.834823,0.55318,1.808563,-0.024544,-1.328427
1664545496.27035,0.061692,0.834936,0.550364,1.814699,-0.026078,-1.331495
1664545496.29027,0.074053,0.835036,0.547559,1.817767,-0.029146,-1.333029
1664545496.30997,0.086415,0.835136,0.544919,1.822369,-0.032214,-1.336097
1664545496.33041,0.09859,0.835318,0.542382,1.826971,-0.032214,-1.337631
1664545496.35001,0.110485,0.835556,0.53996,1.830039,-0.033748,-1.339165
1664545496.37013,0.121976,0.835807,0.537547,1.831573,-0.033748,-1.340699
1664545496.39035,0.133375,0.836082,0.535063,1.834641,-0.033748,-1.340699
1664545496.41035,0.144784,0.836433,0.532475,1.836175,-0.033748,-1.340699
1664545496.43014,0.156172,0.836947,0.529917,1.837709,-0.033748,-1.340699
1664545496.45059,0.167332,0.837511,0.527412,1.837709,-0.032214,-1.340699
1664545496.47055,0.178202,0.838231,0.524886,1.837709,-0.03068,-1.340699
1664545496.49043,0.188969,0.839033,0.522453,1.836175,-0.026078,-1.342233
1664545496.51012,0.19956,0.840017,0.520041,1.837709,-0.024544,-1.340699
1664545496.53025,0.209985,0.841182,0.51768,1.836175,-0.019942,-1.337631
1664545496.55078,0.220152,0.842454,0.515361,1.834641,-0.01534,-1.336097
1664545496.57025,0.230132,0.843908,0.513022,1.833107,-0.010738,-1.333029
1664545496.59021,0.240185,0.845524,0.510723,1.831573,-0.00767,-1.331495
1664545496.6102,0.250299,0.847316,0.508508,1.831573,-0.003068,-1.331495
1664545496.63018,0.260321,0.849208,0.50622,1.830039,0,-1.329961
1664545496.65089,0.270228,0.851269,0.503994,1.828505,0.004602,-1.326893
1664545496.67044,0.27995,0.8535,0.501789,1.828505,0.00767,-1.325359
1664545496.69041,0.289598,0.855862,0.499573,1.826971,0.012272,-1.323825
1664545496.71049,0.299299,0.858387,0.49741,1.826971,0.016874,-1.320758
1664545496.73057,0.309248,0.861099,0.495194,1.825437,0.021476,-1.319224
1664545496.75019,0.319425,0.863931,0.492761,1.823903,0.026078,-1.316156
1664545496.77033,0.329581,0.866901,0.490225,1.822369,0.03068,-1.314622
1664545496.79013,0.339664,0.869965,0.487657,1.820835,0.033748,-1.313088
1664545496.8106,0.349644,0.873172,0.485111,1.820835,0.036816,-1.311554
1664545496.83054,0.359604,0.876462,0.482771,1.820835,0.039884,-1.311554
1664545496.8503,0.369543,0.879839,0.480348,1.819301,0.041417,-1.31002
1664545496.87051,0.37945,0.88326,0.47806,1.819301,0.044485,-1.308486
1664545496.89055,0.389244,0.886781,0.475824,1.819301,0.046019,-1.308486
1664545496.91033,0.398893,0.890345,0.473785,1.819301,0.047553,-1.308486
1664545496.93047,0.408541,0.893961,0.471455,1.819301,0.049087,-1.306952
1664545496.95065,0.418325,0.897576,0.469033,1.819301,0.052155,-1.305418
1664545496.97044,0.427974,0.901209,0.466765,1.819301,0.053689,-1.305418
1664545496.99039,0.437322,0.904831,0.464767,1.819301,0.055223,-1.305418
1664545497.0104,0.446453,0.908421,0.462645,1.817767,0.058291,-1.303884
1664545497.03074,0.455315,0.911998,0.460626,1.816233,0.059825,-1.30235
1664545497.05049,0.46396,0.915563,0.458535,1.816233,0.062893,-1.299282
1664545497.07046,0.472563,0.919153,0.456392,1.814699,0.065961,-1.299282
1664545497.09052,0.481073,0.922749,0.454332,1.811631,0.070563,-1.296214
1664545497.11062,0.489386,0.926364,0.452292,1.808563,0.073631,-1.293146
1664545497.1308,0.497306,0.929961,0.450387,1.805495,0.076699,-1.290078
1664545497.15079,0.50475,0.933513,0.448576,1.802428,0.081301,-1.288544
1664545497.17027,0.51179,0.937072,0.447054,1.79936,0.084369,-1.285476
1664545497.19039,0.518436,0.940561,0.445625,1.796292,0.087437,-1.282408
1664545497.21024,0.524586,0.944039,0.444176,1.793224,0.092039,-1.277806
1664545497.23041,0.53028,0.947516,0.442933,1.787088,0.095107,-1.274738
1664545497.25066,0.535539,0.950999,0.44167,1.78402,0.099709,-1.27167
1664545497.27044,0.540301,0.954489,0.440614,1.779418,0.104311,-1.268602
1664545497.29079,0.544577,0.957929,0.439941,1.773282,0.108913,-1.265534
1664545497.31065,0.54848,0.961387,0.439279,1.76868,0.115049,-1.260932
1664545497.33051,0.552052,0.964783,0.438637,1.762544,0.118117,-1.25633
1664545497.35047,0.555271,0.968185,0.438099,1.756408,0.124252,-1.251728
1664545497.37063,0.558357,0.971587,0.437508,1.751806,0.130388,-1.245592
1664545497.39058,0.561359,0.975026,0.436929,1.744136,0.138058,-1.240991
1664545497.41074,0.564258,0.978497,0.436525,1.739534,0.144194,-1.234855
1664545497.43074,0.567042,0.982025,0.436256,1.731864,0.151864,-1.230253
1664545497.45075,0.569641,0.985602,0.435976,1.72266,0.159534,-1.222583
1664545497.47076,0.572157,0.989248,0.435769,1.714991,0.170272,-1.214913
1664545497.49088,0.574569,0.993001,0.435738,1.705787,0.179476,-1.207243
1664545497.5109,0.576919,0.996861,0.435728,1.696583,0.190214,-1.199573
1664545497.53046,0.579072,1.000833,0.435728,1.685845,0.199418,-1.191903
1664545497.55096,0.581236,1.004905,0.435738,1.675107,0.210155,-1.182699
1664545497.57085,0.58341,1.009072,0.435738,1.665903,0.220893,-1.175029
1664545497.59098,0.585502,1.013395,0.435749,1.655165,0.231631,-1.167359
1664545497.61052,0.587634,1.017843,0.435842,1.642893,0.242369,-1.156622
1664545497.63048,0.589653,1.022379,0.435956,1.630622,0.253107,-1.148952
1664545497.64097,0.59074,1.024722,0.436038,1.62602,0.257709,-1.142816
1664545497.66103,0.592614,1.029459,0.436266,1.613748,0.271515,-1.132078
1664545497.68071,0.59454,1.034277,0.436577,1.601476,0.28532,-1.122874
1664545497.70065,0.596434,1.039264,0.437094,1.589204,0.299126,-1.112136
1664545497.72087,0.598401,1.044382,0.438016,1.575398,0.312932,-1.099864
1664545497.74092,0.600347,1.049677,0.439351,1.561592,0.328272,-1.09066
1664545497.76067,0.602242,1.05514,0.440904,1.547787,0.342078,-1.078389
1664545497.78077,0.604105,1.060716,0.442675,1.533981,0.355884,-1.067651
1664545497.80118,0.606135,1.066424,0.444548,1.518641,0.371223,-1.055379
1664545497.82084,0.608143,1.072313,0.446505,1.503301,0.386563,-1.041573
1664545497.84075,0.610058,1.078453,0.44842,1.489495,0.401903,-1.029301
1664545497.86093,0.612108,1.084756,0.45047,1.472622,0.417243,-1.017029
1664545497.89019,0.615276,1.094561,0.453824,1.449612,0.441786,-0.998622
1664545497.9099,0.617388,1.100939,0.456247,1.432738,0.45866,-0.984816
1664545497.93017,0.619438,1.108156,0.458773,1.417398,0.477068,-0.97101
1664545497.94973,0.621529,1.114847,0.461268,1.400524,0.493942,-0.957204
1664545497.9607,0.622585,1.118795,0.46251,1.391321,0.503146,-0.948
1664545497.98986,0.625774,1.12942,0.466424,1.363709,0.530757,-0.928058
1664545498.01021,0.627958,1.136926,0.469178,1.346835,0.547631,-0.914253
1664545498.02982,0.630153,1.145033,0.472066,1.329961,0.567573,-0.898913
1664545498.04999,0.632338,1.152533,0.475006,1.311554,0.585981,-0.885107
1664545498.06998,0.634584,1.160559,0.478102,1.293146,0.602854,-0.872835
1664545498.09034,0.636872,1.169242,0.481197,1.276272,0.621262,-0.857495
1664545498.10984,0.639119,1.177268,0.484313,1.259398,0.638136,-0.843689
1664545498.13029,0.641355,1.185851,0.487533,1.242525,0.65501,-0.831418
1664545498.15031,0.643663,1.194597,0.490846,1.227185,0.671884,-0.817612
1664545498.17011,0.645951,1.203475,0.494242,1.210311,0.687223,-0.80534
1664545498.19024,0.648198,1.212497,0.497648,1.194971,0.705631,-0.793068
1664545498.21037,0.650465,1.221663,0.501075,1.181165,0.719437,-0.780796
1664545498.22998,0.652712,1.230955,0.504564,1.165825,0.736311,-0.770058
1664545498.25016,0.654958,1.24034,0.508083,1.15202,0.750117,-0.757787
1664545498.26998,0.657143,1.249813,0.511655,1.138214,0.763922,-0.747049
1664545498.29013,0.659327,1.259374,0.515248,1.122874,0.779262,-0.734777
1664545498.30994,0.661563,1.26901,0.518861,1.109068,0.793068,-0.725573
1664545498.32999,0.66381,1.278689,0.522494,1.096796,0.80534,-0.714835
1664545498.35044,0.665963,1.288413,0.526077,1.084524,0.819146,-0.705631
1664545498.37038,0.668117,1.298206,0.529721,1.072253,0.832952,-0.694893
1664545498.38995,0.670094,1.308048,0.533406,1.059981,0.843689,-0.687223
1664545498.41001,0.672092,1.317904,0.53704,1.047709,0.855961,-0.676486
1664545498.42998,0.674049,1.32779,0.540674,1.035437,0.868233,-0.668816
1664545498.45047,0.676037,1.33767,0.544287,1.024699,0.878971,-0.658078
1664545498.4705,0.678004,1.347557,0.547911,1.013961,0.889709,-0.650408
1664545498.49022,0.679919,1.357443,0.551513,1.004757,0.900447,-0.641204
1664545498.51033,0.681731,1.367324,0.555033,0.995554,0.911185,-0.635068
1664545498.52999,0.683594,1.377135,0.558522,0.984816,0.920389,-0.625864
